Name,k_percent,bb_percent,xba,xslg,xobp,single%,double%,triple%,home_run%,PA/G,Hand
Seth Johnson,24.528301886792452,16.037735849056602,0.0,0.0,0.4056603773584906,0.1320754716981132,0.07547169811320754,0.0,0.02830188679245283,5.0476190476190474,R
Seth Lugo,19.088766692851532,8.16967792615868,0.26848075412411626,0.4675192458758838,0.32992930086410055,0.1476826394344069,0.05027494108405342,0.004713275726630008,0.03534956794972506,23.642857142857142,R
Shane Baz,22.82608695652174,8.623188405797102,0.2391804347826087,0.38696956521739134,0.3239130434782609,0.14347826086956522,0.05579710144927536,0.002173913043478261,0.02681159420289855,24.77777777777778,R
Shane Bieber,20.454545454545453,7.644628099173554,0.282,0.5,0.30578512396694213,0.14256198347107438,0.04132231404958678,0.0,0.04338842975206612,22.0,R
Shane Drohan,23.605150214592275,7.939914163090128,0.229,0.36,0.31759656652360513,0.15021459227467812,0.05150214592274678,0.004291845493562232,0.02145922746781116,17.25925925925926,
Shane McClanahan,22.103004291845494,8.15450643776824,0.242,0.4060000000000001,0.27682403433476394,0.12875536480686695,0.03648068669527897,0.002145922746781116,0.019313304721030045,20.26086956521739,L
Shane Smith,23.53896103896104,9.415584415584416,0.22899999999999998,0.383,0.30357142857142855,0.12012987012987013,0.037337662337662336,0.00487012987012987,0.027597402597402596,21.24137931034483,R
Shaun Anderson,18.27956989247312,10.75268817204301,0.0,0.0,0.3870967741935484,0.21505376344086022,0.010752688172043012,0.0,0.043010752688172046,7.75,R
Shawn Armstrong,24.883720930232553,9.069767441860465,0.202,0.338,0.26976744186046514,0.10232558139534884,0.03255813953488372,0.004651162790697674,0.020930232558139535,3.8421052631578947,R
Shawn Dubin,19.310344827586206,7.586206896551724,0.0,0.0,0.3448275862068966,0.1724137931034483,0.041379310344827586,0.0,0.041379310344827586,4.833333333333333,R
Shelby Miller,29.032258064516135,8.064516129032258,0.0,0.0,0.27956989247311825,0.12365591397849462,0.026881720430107527,0.0,0.026881720430107527,3.875,R
Shinnosuke Ogasawara,17.341040462427745,9.826589595375722,0.0,0.0,0.36416184971098264,0.15028901734104047,0.046242774566473986,0.0,0.05202312138728324,7.521739130434782,R
Shohei Ohtani,30.27823240589198,6.873977086743044,0.201,0.287,0.2618657937806874,0.1309328968903437,0.03436988543371522,0.0016366612111292963,0.014729950900163666,24.285714285714285,R
Shota Imanaga,22.341302555647157,5.193734542456719,0.233,0.43671597633136094,0.2737015663643858,0.1261335531739489,0.03297609233305853,0.0016488046166529267,0.055234954657873044,22.814814814814813,L
Simeon Woods Richardson,18.992248062015506,10.723514211886307,0.2398372093023256,0.42744573643410855,0.3397932816537468,0.1434108527131783,0.04521963824289406,0.0012919896640826874,0.03617571059431524,15.15,R
Slade Cecconi,19.175455417066157,6.7114093959731544,0.26888964181994196,0.4715208131655373,0.3173537871524449,0.15244487056567593,0.05081495685522531,0.0019175455417066154,0.039309683604985615,21.217391304347824,R
Sonny Gray,24.57057505601195,5.6011949215832715,0.25,0.3984943988050785,0.29873039581777444,0.15758028379387604,0.04555638536221061,0.0037341299477221808,0.029873039581777446,23.44,R
Spencer Arrighetti,21.658206429780034,12.69035532994924,0.241,0.402,0.338409475465313,0.12013536379018612,0.025380710659898477,0.001692047377326565,0.03553299492385787,21.75,R
Spencer Bivens,17.784256559766764,7.288629737609329,0.247,0.39399999999999996,0.3294460641399417,0.1661807580174927,0.043731778425655975,0.014577259475218658,0.01749271137026239,6.351851851851852,R
Spencer Miles,22.647058823529413,6.176470588235294,0.23200000000000004,0.325,0.2735294117647059,0.16470588235294117,0.026470588235294117,0.0029411764705882353,0.014705882352941176,7.906976744186046,
Spencer Schwellenbach,24.88479262672811,4.147465437788019,0.251,0.395,0.2511520737327189,0.12903225806451613,0.041474654377880185,0.004608294930875576,0.029953917050691243,25.529411764705884,R
Spencer Strider,25.142045454545453,10.085227272727273,0.253,0.454,0.3366477272727273,0.125,0.05397727272727273,0.002840909090909091,0.041193181818181816,20.625,R
Stephen Kolek,16.204379562043794,6.2773722627737225,0.26065401459854015,0.3974978102189782,0.29927007299270075,0.15766423357664233,0.035036496350364967,0.00583941605839416,0.024817518248175182,22.4,R
Steven Cruz,23.15270935960591,9.113300492610838,0.243,0.404,0.30295566502463056,0.12807881773399016,0.03201970443349754,0.0,0.04187192118226601,4.428571428571429,R
Steven Matz,18.25525040387722,5.331179321486269,0.2527377049180328,0.4341000000000001,0.28917609046849757,0.14539579967689822,0.04038772213247173,0.008077544426494346,0.035541195476575124,10.75,L
Steven Okert,28.305400372439482,6.145251396648045,0.19715083798882682,0.34352513966480447,0.24022346368715083,0.11173184357541899,0.027932960893854747,0.0037243947858473,0.024208566108007448,3.838235294117647,L
Steven Wilson,21.16182572614108,9.12863070539419,0.236,0.382,0.3112033195020747,0.14937759336099585,0.029045643153526972,0.0,0.029045643153526972,4.084745762711864,R
T.J. McFarland,9.45945945945946,4.054054054054054,0.0,0.0,0.40540540540540543,0.22972972972972974,0.05405405405405406,0.04054054054054054,0.02702702702702703,2.740740740740741,R
Taijuan Walker,15.80547112462006,8.206686930091186,0.259,0.439,0.34802431610942247,0.17325227963525835,0.037993920972644375,0.00303951367781155,0.044072948328267476,23.0,R
Taj Bradley,24.225575853852263,9.690230341540905,0.231285941223193,0.3914551231135822,0.30976965845909454,0.13105639396346305,0.04209690230341541,0.0015885623510722795,0.03177124702144559,24.22222222222222,R
Tanner Banks,22.302158273381295,5.995203836930455,0.252,0.42,0.3069544364508393,0.1630695443645084,0.03357314148681055,0.009592326139088728,0.03836930455635491,5.214285714285714,L
Tanner Bibee,20.441988950276244,7.113259668508287,0.23810659186535765,0.40083169705469845,0.3011049723756906,0.1457182320441989,0.0324585635359116,0.004143646408839779,0.03660220994475138,23.714285714285715,R
Tanner Gordon,18.611111111111107,4.583333333333333,0.2753819444444444,0.4911680555555556,0.33611111111111114,0.16666666666666666,0.06388888888888888,0.006944444444444444,0.04583333333333333,19.15,R
Tanner Houck,15.763546798029557,8.374384236453201,0.293,0.49200000000000005,0.3891625615763547,0.1921182266009852,0.03940886699507389,0.0,0.04926108374384237,22.555555555555557,R
Tanner Scott,27.912087912087912,6.593406593406593,0.2436101321585903,0.3883656387665198,0.2857142857142857,0.12967032967032968,0.041758241758241756,0.004395604395604396,0.03296703296703297,3.6166666666666667,L
Tarik Skubal,32.62518968133536,4.400606980273142,0.21396460176991147,0.3420088495575221,0.24051593323216997,0.1236722306525038,0.03717754172989378,0.0037936267071320183,0.024279210925644917,23.571428571428573,L
Tatsuya Imai,27.936507936507937,14.920634920634921,0.226,0.394,0.34285714285714286,0.12380952380952381,0.02857142857142857,0.0,0.02857142857142857,16.57894736842105,R
Tayler Saucedo,28.57142857142857,4.761904761904762,0.0,0.0,0.2857142857142857,0.1746031746031746,0.031746031746031744,0.0,0.015873015873015872,3.3157894736842106,R
Tayler Scott,17.91044776119403,13.432835820895523,0.0,0.0,0.39552238805970147,0.12686567164179105,0.06716417910447761,0.014925373134328358,0.04477611940298507,5.583333333333333,R
Taylor Clarke,18.22222222222222,4.666666666666667,0.24713333333333332,0.42413333333333336,0.23777777777777778,0.11777777777777777,0.028888888888888888,0.0044444444444444444,0.03111111111111111,3.873015873015873,
Taylor Rashi,30.555555555555557,11.11111111111111,0.0,0.0,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.0,0.0,7.2,R
Taylor Rogers,21.238938053097346,10.619469026548673,0.23710913140311804,0.3856881959910913,0.34292035398230086,0.1415929203539823,0.05309734513274336,0.004424778761061947,0.024336283185840708,4.071428571428571,L
Tejay Antone,22.84263959390863,7.1065989847715745,0.233,0.389,0.29441624365482233,0.1065989847715736,0.050761421319796954,0.005076142131979695,0.030456852791878174,4.191489361702128,R
Thomas Hatch,14.473684210526315,11.18421052631579,0.0,0.0,0.375,0.17105263157894737,0.046052631578947366,0.0,0.046052631578947366,12.666666666666666,R
Tim Herrin,22.885572139303484,13.432835820895523,0.205,0.35700000000000004,0.34577114427860695,0.11691542288557213,0.03731343283582089,0.004975124378109453,0.024875621890547265,3.5,L
Tim Hill,12.398373983739837,5.487804878048781,0.2498381742738589,0.399350622406639,0.2804878048780488,0.1524390243902439,0.026422764227642278,0.0,0.034552845528455285,3.55,L
Tim Mayza,23.79421221864952,6.430868167202572,0.231,0.373,0.2861736334405145,0.1382636655948553,0.04180064308681672,0.006430868167202571,0.02572347266881029,4.5576923076923075,L
Tobias Myers,16.745283018867923,7.075471698113208,0.26963157894736844,0.4342631578947368,0.3278301886792453,0.1580188679245283,0.05660377358490566,0.0047169811320754715,0.0330188679245283,7.615384615384615,R
Tom Cosgrove,18.91891891891892,8.108108108108109,0.0,0.0,0.35135135135135137,0.12162162162162163,0.05405405405405406,0.02702702702702703,0.04054054054054054,4.111111111111111,R
Tommy Kahnle,18.439716312056735,11.702127659574469,0.244,0.413,0.32269503546099293,0.13120567375886524,0.031914893617021274,0.0070921985815602835,0.028368794326241134,4.0285714285714285,R
Tommy Nance,24.58100558659218,7.82122905027933,0.256,0.393,0.30726256983240224,0.1871508379888268,0.019553072625698324,0.0,0.01675977653631285,4.44,R
Tomoyuki Sugano,14.90733279613215,5.3182917002417405,0.2994899274778405,0.537682514101531,0.32070910556003224,0.1563255439161966,0.04673650282030621,0.007252215954875101,0.048348106365834004,22.64,R
Tony Gonsolin,24.203821656050955,11.464968152866243,0.0,0.0,0.34394904458598724,0.1337579617834395,0.01910828025477707,0.0,0.05732484076433121,22.428571428571427,R
Tony Santillan,22.41014799154334,11.20507399577167,0.24400000000000002,0.404,0.3171247357293869,0.11627906976744186,0.03382663847780127,0.004228329809725159,0.035940803382663845,4.230769230769231,R
Travis Adams,23.098591549295776,10.422535211267606,0.233,0.41,0.3436619718309859,0.1352112676056338,0.04788732394366197,0.011267605633802818,0.036619718309859155,5.794117647058823,
Trent Thornton,16.574585635359117,8.56353591160221,0.254,0.44499999999999995,0.31767955801104975,0.14917127071823205,0.03038674033149171,0.0027624309392265192,0.03591160220994475,4.136363636363637,R
Trevor McDonald,19.18918918918919,6.756756756756757,0.24600000000000002,0.359,0.32162162162162167,0.16216216216216214,0.03513513513513514,0.002702702702702703,0.021621621621621623,22.142857142857142,R
Trevor Megill,29.879518072289155,7.710843373493976,0.196,0.317,0.24819277108433735,0.11325301204819277,0.04578313253012048,0.0,0.00963855421686747,3.8333333333333335,R
Trevor Richards,21.818181818181817,8.0,0.237,0.402,0.28,0.11636363636363636,0.04363636363636364,0.0036363636363636364,0.03636363636363636,6.395348837209302,R
Trevor Rogers,22.90448343079922,6.432748538011696,0.2361666666666667,0.3854035087719298,0.27485380116959063,0.1393762183235867,0.038011695906432746,0.00682261208576998,0.021442495126705652,23.192307692307693,L
Trevor Williams,19.383259911894275,6.167400881057269,0.277,0.435,0.3458149779735683,0.19162995594713655,0.046255506607929514,0.006607929515418502,0.030837004405286344,9.0,R
Trey Gibson,18.633540372670808,15.527950310559007,0.0,0.0,0.39751552795031053,0.16149068322981366,0.031055900621118012,0.0,0.043478260869565216,20.125,R
Trey Yesavage,26.211849192100537,11.490125673249551,0.2,0.33,0.2872531418312388,0.09874326750448834,0.04129263913824058,0.0,0.025134649910233394,21.444444444444443,R
Tristan Beck,17.67241379310345,6.896551724137931,0.261,0.42899999999999994,0.2801724137931034,0.12931034482758622,0.034482758620689655,0.008620689655172414,0.03017241379310345,7.483870967741935,R
Troy Melton,20.545746388443014,7.704654895666132,0.233,0.367,0.2696629213483146,0.10593900481540931,0.04173354735152488,0.0032102728731942215,0.033707865168539325,23.941176470588236,R
Ty Madden,25.0,8.125,0.0,0.0,0.275,0.11875,0.0375,0.0,0.025,9.411764705882353,R
Tyler Alexander,19.764011799410028,7.079646017699115,0.26227982326951405,0.3965272459499264,0.32595870206489674,0.18289085545722714,0.04129793510324484,0.0058997050147492625,0.016224188790560472,4.112903225806452,L
Tyler Anderson,17.362270450751254,9.515859766277128,0.253,0.48,0.32554257095158595,0.12520868113522537,0.048414023372287146,0.005008347245409015,0.04674457429048414,23.03846153846154,R
Tyler Davis,20.72072072072072,14.414414414414415,0.0,0.0,0.2972972972972973,0.11711711711711711,0.018018018018018018,0.0,0.018018018018018018,4.269230769230769,
Tyler Ferguson,23.14814814814815,11.728395061728396,0.20899999999999996,0.34,0.31790123456790126,0.11419753086419752,0.024691358024691357,0.009259259259259259,0.030864197530864196,4.333333333333333,R
Tyler Gilbert,22.790697674418606,11.162790697674419,0.21999999999999997,0.40399999999999997,0.30697674418604654,0.11162790697674418,0.05116279069767442,0.0,0.023255813953488372,4.673913043478261,R
Tyler Glasnow,29.87616099071208,10.526315789473685,0.19611827956989247,0.31883870967741934,0.2631578947368421,0.09597523219814241,0.029411764705882353,0.0030959752321981426,0.02476780185758514,21.333333333333332,R
Tyler Holton,19.5,5.666666666666667,0.2504639175257732,0.3940515463917526,0.2916666666666667,0.15833333333333333,0.028333333333333332,0.0016666666666666668,0.03833333333333333,4.5,L
Tyler Kinley,23.50597609561753,10.95617529880478,0.21127091633466133,0.3530677290836653,0.2968127490039841,0.11354581673306773,0.03386454183266932,0.0,0.029880478087649404,3.660377358490566,R
Tyler Mahle,21.568627450980394,8.189158016147635,0.25239907727797,0.40578892733564015,0.3021914648212226,0.15340253748558247,0.03460207612456748,0.0034602076124567475,0.025374855824682813,22.652173913043477,R
Tyler Phillips,18.112244897959183,9.056122448979592,0.2496122448979592,0.39463137755102035,0.30739795918367346,0.14923469387755103,0.02806122448979592,0.00510204081632653,0.02806122448979592,14.272727272727273,R
Tyler Rogers,14.901256732495511,5.026929982046679,0.2358096947935368,0.3031256732495512,0.26750448833034113,0.17773788150807898,0.02333931777378815,0.003590664272890485,0.008976660682226212,4.03125,R
Tyler Samaniego,18.88888888888889,8.88888888888889,0.0,0.0,0.35555555555555557,0.2111111111111111,0.022222222222222223,0.0,0.011111111111111112,4.5,L
Tyler Schweitzer,12.8,8.0,0.0,0.0,0.32,0.136,0.08,0.0,0.024,8.928571428571429,R
Tyler Wells,24.56140350877193,5.555555555555556,0.206,0.356,0.24561403508771928,0.1023391812865497,0.043859649122807015,0.0029239766081871343,0.03508771929824561,4.90566037735849,R
Tyler Zuber,25.185185185185183,4.444444444444445,0.0,0.0,0.31851851851851853,0.17037037037037037,0.02962962962962963,0.007407407407407408,0.05185185185185185,3.857142857142857,R
Tylor Megill,29.18032786885246,10.819672131147541,0.21999999999999997,0.347,0.32786885245901637,0.14098360655737704,0.03278688524590164,0.003278688524590164,0.019672131147540985,21.785714285714285,R
Tyron Guerrero,22.641509433962266,4.40251572327044,0.0,0.0,0.2893081761006289,0.1949685534591195,0.025157232704402517,0.0,0.012578616352201259,4.184210526315789,R
Valente Bellozo,15.517241379310345,6.609195402298851,0.26,0.51,0.3218390804597701,0.15517241379310345,0.04310344827586207,0.0028735632183908046,0.04310344827586207,10.875,R
Victor Mederos,20.895522388059703,11.442786069651742,0.0,0.0,0.3333333333333333,0.10945273631840796,0.03482587064676617,0.024875621890547265,0.024875621890547265,5.217391304347826,R
Victor Vodnik,19.721577726218097,12.296983758700696,0.23550580046403716,0.3754570765661253,0.345707656612529,0.14385150812064965,0.048723897911832945,0.0069605568445475635,0.016241299303944315,5.023255813953488,R
Walbert Ureña,22.857142857142858,12.19047619047619,0.0,0.0,0.31047619047619046,0.12571428571428572,0.03238095238095238,0.0,0.015238095238095238,21.0,R
Walker Buehler,18.060498220640568,9.786476868327401,0.256053428317008,0.4226224398931434,0.34252669039145905,0.1583629893238434,0.033807829181494664,0.0035587188612099642,0.03469750889679715,20.703703703703702,R
Wandy Peralta,17.892976588628763,8.695652173913043,0.2576661045531197,0.3812225969645868,0.32274247491638797,0.1588628762541806,0.046822742474916385,0.005016722408026756,0.01839464882943144,4.827586206896552,L
Wikelman González,28.735632183908045,13.793103448275861,0.0,0.0,0.28735632183908044,0.09195402298850575,0.04597701149425287,0.0,0.011494252873563218,5.4375,R
Wilber Dotel,25.203252032520325,10.569105691056912,0.0,0.0,0.3252032520325203,0.17073170731707318,0.032520325203252036,0.0,0.016260162601626018,8.2,
Will Dion,28.37837837837838,6.756756756756757,0.0,0.0,0.2905405405405405,0.13513513513513514,0.04054054054054054,0.0,0.04054054054054054,7.7894736842105265,R
Will Klein,26.97841726618705,11.870503597122303,0.235,0.302,0.35251798561151076,0.17625899280575538,0.02877697841726619,0.0,0.01079136690647482,5.25,R
Will Vest,25.99531615925059,7.494145199063232,0.217,0.315,0.297423887587822,0.16393442622950818,0.03044496487119438,0.00468384074941452,0.01405152224824356,4.296296296296297,R
Will Warren,23.351023502653526,8.491281273692191,0.2565181187355436,0.42238550501156513,0.32297194844579225,0.1417740712661107,0.05079605761940864,0.004548900682335102,0.034874905231235785,21.703703703703702,R
Xzavion Curry,15.384615384615385,10.256410256410255,0.0,0.0,0.32051282051282054,0.1282051282051282,0.038461538461538464,0.0,0.038461538461538464,9.75,R
Yaramil Hiraldo,25.0,10.714285714285714,0.0,0.0,0.30952380952380953,0.11904761904761904,0.03571428571428571,0.0,0.047619047619047616,4.666666666666667,R
Yariel Rodríguez,21.474358974358974,12.179487179487179,0.0,0.0,0.3076923076923077,0.10897435897435898,0.022435897435897436,0.003205128205128205,0.03205128205128205,4.457142857142857,R
Yennier Cano,21.52777777777778,7.87037037037037,0.2294060324825986,0.34473549883990723,0.31712962962962965,0.17592592592592593,0.03009259259259259,0.0023148148148148147,0.018518518518518517,3.0166666666666666,R
Yerry de los Santos,17.62295081967213,10.245901639344263,0.0,0.0,0.3237704918032787,0.1762295081967213,0.028688524590163935,0.0,0.012295081967213115,5.6,R
Yimi García,27.77777777777778,13.333333333333334,0.0,0.0,0.28888888888888886,0.1111111111111111,0.011111111111111112,0.0,0.022222222222222223,4.090909090909091,R
Yoendrys Gómez,21.042830540037244,11.1731843575419,0.0,0.0,0.32774674115456237,0.1303538175046555,0.0335195530726257,0.0037243947858473,0.035381750465549346,4.642857142857143,R
Yohan Ramírez,27.731092436974787,12.394957983193276,0.0,0.0,0.3382352941176471,0.11554621848739496,0.05042016806722689,0.0,0.01680672268907563,5.732142857142857,R
Yoshinobu Yamamoto,27.01778385772914,7.045143638850889,0.2066585735963581,0.3213171471927162,0.246922024623803,0.11354309165526676,0.030779753761969904,0.0006839945280437756,0.023255813953488372,25.36,R
Yu Darvish,22.772277227722775,6.270627062706271,0.21800000000000003,0.395,0.31683168316831684,0.12871287128712872,0.052805280528052806,0.0033003300330033004,0.0462046204620462,18.9375,R
Yuki Matsui,24.543610547667342,13.184584178498985,0.20020689655172413,0.3571034482758621,0.30628803245436104,0.0973630831643002,0.034482758620689655,0.004056795131845842,0.032454361054766734,5.1395348837209305,L
Yusei Kikuchi,22.510373443983404,9.33609958506224,0.2535850622406639,0.4351701244813278,0.3350622406639004,0.1524896265560166,0.04979253112033195,0.002074688796680498,0.032157676348547715,21.333333333333332,L
Zac Gallen,18.834796488427774,7.741420590582602,0.2669321628092578,0.4677110933758979,0.3216280925778133,0.14764565043894654,0.0446927374301676,0.006384676775738229,0.03910614525139665,23.157894736842106,R
Zac Thornton,18.367346938775512,5.714285714285714,0.269,0.444,0.2979591836734694,0.17551020408163265,0.02857142857142857,0.0,0.02857142857142857,22.272727272727273,R
Zach Agnos,14.754098360655737,9.221311475409836,0.278,0.448,0.3422131147540984,0.13934426229508196,0.06557377049180328,0.006147540983606557,0.028688524590163935,9.722222222222221,
Zach Brzykcy,21.818181818181817,10.909090909090908,0.0,0.0,0.38181818181818183,0.15454545454545454,0.045454545454545456,0.0,0.05454545454545454,4.230769230769231,R
Zach Eflin,16.181229773462782,4.207119741100324,0.265,0.46799999999999997,0.3333333333333333,0.1650485436893204,0.061488673139158574,0.0,0.05825242718446602,22.071428571428573,R
Zack Kelly,22.321428571428573,8.482142857142858,0.0,0.0,0.32142857142857145,0.15625,0.044642857142857144,0.0,0.017857142857142856,4.176470588235294,R
Zack Littell,15.577507598784194,5.395136778115501,0.27329099307159355,0.492256351039261,0.30243161094224924,0.14437689969604864,0.044072948328267476,0.001519756838905775,0.05015197568389058,20.76923076923077,R
Zack Wheeler,31.46979260595131,6.6726780883679,0.1975049594229035,0.31961496844003606,0.2651036970243463,0.11361587015329125,0.0369702434625789,0.002705139765554554,0.034265103697024346,22.782608695652176,R
Zak Kent,21.052631578947366,10.526315789473683,0.0,0.0,0.34210526315789475,0.18421052631578946,0.02631578947368421,0.0,0.013157894736842105,6.333333333333333,R
Zebby Matthews,22.046285018270403,6.82095006090134,0.26101827040194886,0.4373300852618758,0.32034104750304504,0.1656516443361754,0.04263093788063337,0.001218026796589525,0.037758830694275276,24.57894736842105,R
